timestamp,tag_id,x_pos,y_pos,heading,direction,energy,speed,total_distance
3506.4,6,81.4262,32.7284,-1.58494,-1.52288,5045.35,1.99723,5069.85
3506.4,6,81.3287,32.7286,-1.62273,-1.58454,5045.36,1.93256,5069.94
3506.5,6,81.2347,32.7232,-1.64705,-1.64229,5045.47,1.86909,5070.04
3506.5,6,81.1441,32.7129,-1.65407,-1.69664,5045.57,1.80904,5070.13
3506.6,6,81.0571,32.6986,-1.64767,-1.74623,5045.62,1.74585,5070.22
3506.6,6,80.9745,32.6815,-1.61106,-1.78425,5045.83,1.66967,5070.3
3506.7,6,80.896,32.662,-1.57276,-1.82429,5045.93,1.59958,5070.38
3506.7,6,80.8219,32.6408,-1.5438,-1.85774,5045.96,1.52092,5070.46
3506.8,6,80.7524,32.6189,-1.52135,-1.88282,5045.97,1.43302,5070.53
3506.8,6,80.6877,32.5973,-1.517,-1.89654,5046.03,1.34032,5070.6
3506.9,6,80.6278,32.5768,-1.52858,-1.90076,5046.08,1.23902,5070.66
3506.9,6,80.573,32.5582,-1.52406,-1.89361,5046.1,1.13273,5070.72
3507.0,6,80.5229,32.5422,-1.49913,-1.87466,5046.17,1.02505,5070.77
3507.0,6,80.4777,32.5294,-1.44941,-1.83547,5046.27,0.91346,5070.82
3507.1,6,80.437,32.5205,-1.38528,-1.76708,5046.31,0.805879,5070.86
3507.1,6,80.4007,32.5159,-1.31848,-1.66819,5046.31,0.706166,5070.9
3507.2,6,80.3688,32.5162,-1.25826,-1.52128,5046.33,0.619656,5070.93
3507.2,6,80.3409,32.5217,-1.19855,-1.32115,5046.36,0.555237,5070.96
3507.3,6,80.3168,32.5327,-1.14345,-1.08144,5046.38,0.525549,5070.99
3507.3,6,80.296,32.5492,-1.10279,-0.834091,5046.39,0.536447,5071.01
3507.4,6,80.2786,32.5717,-1.05838,-0.608904,5046.4,0.583174,5071.04
3507.4,6,80.2641,32.5999,-1.01339,-0.43557,5046.4,0.653854,5071.07
3507.5,6,80.2522,32.6337,-0.991551,-0.309766,5046.4,0.736821,5071.11
3507.5,6,80.2427,32.6727,-0.987736,-0.218589,5046.41,0.826084,5071.15
3507.6,6,80.2354,32.7165,-0.990071,-0.150427,5046.44,0.908236,5071.19
3507.6,6,80.23,32.7645,-0.991287,-0.0998998,5046.46,0.98529,5071.24
3507.7,6,80.2265,32.8163,-0.984413,-0.0595618,5046.46,1.0561,5071.29
3507.7,6,80.2247,32.8713,-0.968975,-0.0262917,5046.47,1.11443,5071.35
3507.8,6,80.2245,32.9287,-0.943215,0.00342239,5046.48,1.15922,5071.41
3507.8,6,80.2258,32.9877,-0.897259,0.0277921,5046.51,1.18607,5071.46
3507.9,6,80.2286,33.0478,-0.841091,0.0518981,5046.53,1.206,5071.52
3507.9,6,80.2328,33.108,-0.802029,0.0756093,5046.53,1.20798,5071.59
3508.0,6,80.2385,33.168,-0.757794,0.100842,5046.54,1.20347,5071.65
3508.0,6,80.2455,33.2272,-0.691742,0.12485,5046.54,1.18614,5071.71
3508.1,6,80.2538,33.2848,-0.612202,0.147794,5046.54,1.15641,5071.76
3508.1,6,80.2631,33.3403,-0.521759,0.172097,5046.54,1.11557,5071.82
3508.2,6,80.2733,33.3933,-0.42845,0.195516,5046.55,1.06662,5071.87
3508.2,6,80.2843,33.4435,-0.343586,0.225005,5046.55,1.01356,5071.93
3508.3,6,80.296,33.4904,-0.276386,0.250342,5046.57,0.95223,5071.97
3508.3,6,80.3081,33.5342,-0.22686,0.274316,5046.59,0.894498,5072.02
3508.4,6,80.3204,33.5749,-0.185194,0.300866,5046.61,0.83413,5072.06
3508.4,6,80.3327,33.6124,-0.148066,0.322186,5046.64,0.774887,5072.1
3508.5,6,80.3446,33.6468,-0.111885,0.339008,5046.67,0.713037,5072.14
3508.5,6,80.3561,33.6782,-0.0794946,0.353083,5046.68,0.653081,5072.17
3508.6,6,80.367,33.7067,-0.0707533,0.366124,5046.69,0.595009,5072.2
3508.6,6,80.3769,33.7324,-0.0860941,0.370525,5046.69,0.539381,5072.23
3509.6,6,80.3875,34.0836,0.354835,-0.11431,5046.85,0.535108,5072.59
3509.7,6,80.3843,34.1117,0.380447,-0.115869,5046.85,0.575453,5072.61
3509.7,6,80.3809,34.1418,0.403354,-0.114536,5046.86,0.616835,5072.65
3509.8,6,80.3769,34.1738,0.424391,-0.123282,5046.88,0.652689,5072.68
3509.8,6,80.3725,34.2074,0.444092,-0.135638,5046.88,0.686081,5072.71
3509.9,6,80.3673,34.2426,0.46167,-0.149245,5046.89,0.722448,5072.75
3509.9,6,80.3613,34.2797,0.479832,-0.163366,5046.89,0.759935,5072.78
3510.0,6,80.3543,34.3184,0.498894,-0.181984,5046.9,0.794213,5072.82
3510.0,6,80.3462,34.3583,0.505041,-0.205032,5046.9,0.8229,5072.86
3510.1,6,80.3368,34.3996,0.499166,-0.231376,5046.9,0.857037,5072.91
3510.1,6,80.3255,34.4426,0.488659,-0.266163,5046.91,0.898016,5072.95
3510.2,6,80.3122,34.4873,0.479177,-0.294075,5046.91,0.94336,5073
3510.2,6,80.2969,34.5338,0.465946,-0.326817,5046.92,0.990541,5073.05
3510.3,6,80.279,34.5821,0.442976,-0.363264,5046.93,1.04523,5073.1
3510.3,6,80.2585,34.6326,0.409439,-0.395439,5046.94,1.10436,5073.15
3510.4,6,80.2351,34.6849,0.36536,-0.427717,5046.94,1.15877,5073.21
3510.4,6,80.2088,34.739,0.311409,-0.460796,5046.95,1.22026,5073.27
3510.5,6,80.1791,34.7952,0.249807,-0.492089,5046.96,1.28861,5073.33
3510.5,6,80.1461,34.8537,0.18424,-0.519981,5046.97,1.35985,5073.4
3510.6,6,80.1095,34.9143,0.119139,-0.550415,5046.99,1.43474,5073.47
3510.6,6,80.0693,34.9771,0.0755537,-0.575132,5047.06,1.51257,5073.55
3510.7,6,80.0255,35.0422,0.0516718,-0.59897,5047.09,1.58977,5073.62
3510.7,6,79.9777,35.1095,0.00145704,-0.622329,5047.1,1.67213,5073.71
3510.8,6,79.9261,35.1791,-0.0602667,-0.643693,5047.11,1.7533,5073.79
3510.8,6,79.8709,35.2506,-0.112654,-0.662942,5047.11,1.82578,5073.88
3510.9,6,79.812,35.3239,-0.157431,-0.681349,5047.12,1.89693,5073.98
3510.9,6,79.7498,35.3988,-0.19998,-0.697719,5047.14,1.96651,5074.08
3511.0,6,79.6844,35.4752,-0.24242,-0.711614,5047.15,2.02716,5074.18
3511.0,6,79.6161,35.5529,-0.285792,-0.724987,5047.16,2.08198,5074.28
3511.1,6,79.5452,35.6316,-0.325987,-0.735906,5047.18,2.12859,5074.39
3511.1,6,79.4721,35.7108,-0.357731,-0.747603,5047.19,2.16443,5074.49
3511.2,6,79.3974,35.7904,-0.377875,-0.75606,5047.2,2.18853,5074.6
3511.2,6,79.3214,35.8699,-0.385662,-0.764533,5047.22,2.20307,5074.71
3511.3,6,79.2447,35.9491,-0.386702,-0.771057,5047.23,2.20443,5074.82
3511.3,6,79.1677,36.0275,-0.39801,-0.778066,5047.24,2.19261,5074.93
3511.4,6,79.0909,36.1043,-0.412937,-0.786743,5047.25,2.1658,5075.04
3511.4,6,79.0144,36.1795,-0.439209,-0.795405,5047.26,2.13494,5075.15
3511.5,6,78.939,36.2522,-0.494827,-0.807792,5047.27,2.08162,5075.25
3511.5,6,78.8648,36.3214,-0.571747,-0.823866,5047.27,2.00878,5075.36
3511.6,6,78.7923,36.3866,-0.653904,-0.843071,5047.28,1.92991,5075.45
3511.6,6,78.7216,36.4474,-0.732834,-0.867393,5047.3,1.84431,5075.55
3511.7,6,78.6528,36.5033,-0.809254,-0.896927,5047.31,1.74885,5075.64
3511.7,6,78.5857,36.5538,-0.885483,-0.936669,5047.32,1.65394,5075.72
3511.8,6,78.5201,36.5983,-0.952969,-0.988539,5047.34,1.56164,5075.8
3511.8,6,78.4559,36.6362,-1.00021,-1.05478,5047.36,1.47046,5075.87
3511.9,6,78.3928,36.6675,-1.0281,-1.13149,5047.38,1.39058,5075.94
3511.9,6,78.3302,36.6919,-1.04499,-1.22379,5047.39,1.32988,5076.01
3512.0,6,78.2675,36.7093,-1.05936,-1.32713,5047.43,1.29339,5076.08
3512.0,6,78.2041,36.7195,-1.05513,-1.43953,5047.45,1.28239,5076.14
3512.1,6,78.1393,36.7225,-1.06625,-1.55069,5047.53,1.3055,5076.2
3512.1,6,78.0724,36.7186,-1.11598,-1.65287,5047.58,1.35496,5076.27
3512.2,6,78.0025,36.7082,-1.20085,-1.74011,5047.59,1.43346,5076.34
3512.2,6,77.9291,36.6912,-1.31881,-1.81679,5047.64,1.53454,5076.42
3512.3,6,77.8514,36.668,-1.42249,-1.87488,5047.78,1.65267,5076.5
3512.3,6,77.7688,36.6389,-1.49624,-1.9199,5047.87,1.78394,5076.59
3512.4,6,77.6809,36.6041,-1.57058,-1.9561,5047.93,1.92685,5076.68
3512.4,6,77.5873,36.5641,-1.65759,-1.98089,5048.18,2.07281,5076.78
3512.5,6,77.4879,36.5189,-1.71473,-2.00206,5048.33,2.22154,5076.89
3512.5,6,77.3824,36.4687,-1.70609,-2.01874,5048.37,2.37277,5077.01
3512.6,6,77.2711,36.4137,-1.68353,-2.03374,5048.55,2.5209,5077.13
3512.6,6,77.1539,36.3537,-1.67394,-2.04764,5048.78,2.66757,5077.26
3512.7,6,77.0312,36.2887,-1.67292,-2.06157,5048.95,2.81277,5077.4
3512.7,6,76.9034,36.2184,-1.66928,-2.07746,5049,2.94821,5077.55
3512.8,6,76.771,36.1432,-1.65174,-2.09091,5049.22,3.08073,5077.7
3512.8,6,76.6344,36.0629,-1.66424,-2.1054,5049.44,3.19762,5077.86
3512.9,6,76.4943,35.9777,-1.75538,-2.1215,5049.46,3.30582,5078.02
3512.9,6,76.3513,35.8873,-1.84237,-2.13906,5049.59,3.40863,5078.19
3513.0,6,76.2061,35.7918,-1.88707,-2.15731,5049.71,3.49667,5078.37
3513.0,6,76.0591,35.691,-1.91839,-2.17677,5049.8,3.584,5078.55
3513.1,6,75.9111,35.5851,-1.95916,-2.19692,5050.1,3.65998,5078.73
3513.1,6,75.7624,35.474,-1.97418,-2.21762,5050.45,3.72826,5078.91
3513.2,6,75.6137,35.3582,-1.92296,-2.23701,5050.51,3.784,5079.1
3513.2,6,75.4652,35.2381,-1.86085,-2.25552,5050.66,3.83028,5079.29
3513.3,6,75.3173,35.114,-1.83134,-2.27282,5050.81,3.87018,5079.49
3513.3,6,75.1703,34.9864,-1.80256,-2.2896,5050.88,3.90089,5079.68
3513.4,6,75.024,34.8561,-1.77247,-2.3018,5050.97,3.92361,5079.88
3513.4,6,74.8787,34.7236,-1.76116,-2.3126,5051.15,3.93655,5080.07
3513.5,6,74.7343,34.5892,-1.78788,-2.32239,5051.24,3.94563,5080.27
3513.5,6,74.5907,34.4537,-1.86512,-2.3287,5051.28,3.94854,5080.47
3513.6,6,74.4477,34.3179,-1.92002,-2.33163,5051.46,3.94436,5080.66
3513.6,6,74.3056,34.1817,-1.93818,-2.33564,5051.65,3.93159,5080.86
3513.7,6,74.1641,34.0457,-1.95179,-2.33689,5051.7,3.92318,5081.06
3513.7,6,74.0232,33.9101,-1.95456,-2.33615,5051.95,3.90727,5081.25
3513.8,6,73.8825,33.7756,-1.93189,-2.33302,5052.08,3.88713,5081.45
3513.8,6,73.7419,33.6426,-1.89379,-2.32725,5052.13,3.86634,5081.64
3513.9,6,73.6011,33.5112,-1.88519,-2.32003,5052.35,3.84695,5081.83
3513.9,6,73.4601,33.3813,-1.89813,-2.31302,5052.57,3.82999,5082.03
3514.0,6,73.3185,33.2534,-1.89164,-2.30324,5052.65,3.8117,5082.22
3514.0,6,73.1763,33.1273,-1.8792,-2.29372,5052.74,3.79704,5082.41
3514.1,6,73.0332,33.0029,-1.88881,-2.28473,5052.97,3.78991,5082.6
3514.1,6,72.8894,32.8799,-1.93128,-2.27634,5053.02,3.78594,5082.79
3514.2,6,72.7447,32.7579,-2.00201,-2.26916,5053.07,3.78572,5082.98
3514.2,6,72.599,32.6368,-2.0416,-2.26336,5053.21,3.79085,5083.16
3514.3,6,72.4525,32.5158,-2.02813,-2.26024,5053.26,3.80205,5083.35
3514.3,6,72.3052,32.3946,-2.031,-2.25931,5053.43,3.8193,5083.55
3514.4,6,72.1574,32.2724,-2.0189,-2.26241,5053.95,3.84136,5083.74
3514.4,6,72.0093,32.1486,-1.9825,-2.26934,5054.19,3.86559,5083.93
3514.5,6,71.8614,32.0225,-1.94188,-2.27937,5054.24,3.89542,5084.12
3514.5,6,71.7138,31.8937,-1.92492,-2.29209,5054.37,3.92366,5084.32
3514.6,6,71.5671,31.7617,-1.93949,-2.30801,5054.57,3.95515,5084.52
3514.6,6,71.4218,31.6254,-1.94012,-2.32957,5054.65,3.9947,5084.72
3514.7,6,71.2781,31.4847,-1.94047,-2.35138,5054.68,4.03061,5084.92
3514.7,6,71.1368,31.3392,-1.95932,-2.37729,5054.78,4.06588,5085.12
3514.8,6,70.9983,31.1883,-2.02332,-2.40655,5054.8,4.10741,5085.33
3514.8,6,70.8632,31.0316,-2.11951,-2.43815,5054.96,4.14563,5085.53
3514.9,6,70.7323,30.8691,-2.17738,-2.47198,5055.27,4.18368,5085.74
3514.9,6,70.6058,30.7008,-2.20841,-2.50586,5055.42,4.22016,5085.95
3515.0,6,70.4843,30.5268,-2.24553,-2.54055,5055.47,4.25304,5086.16
3515.0,6,70.3678,30.3474,-2.2641,-2.57448,5055.72,4.28563,5086.38
3515.1,6,70.2568,30.1625,-2.2423,-2.60904,5055.76,4.3234,5086.59
3515.1,6,70.1514,29.9726,-2.19755,-2.64336,5055.87,4.35088,5086.81
3515.2,6,70.0516,29.7781,-2.18724,-2.67613,5056.06,4.37872,5087.03
3515.2,6,69.9575,29.5795,-2.18052,-2.70652,5056.17,4.40235,5087.25
3515.3,6,69.8688,29.377,-2.16242,-2.73552,5056.28,4.42618,5087.47
3515.3,6,69.7852,29.1712,-2.15072,-2.76215,5056.84,4.44989,5087.69
3518.0,6,67.3425,16.4275,-2.57928,-3.0383,5065.8,4.44554,5100.69
3518.0,6,67.3216,16.2095,-2.63742,-3.04865,5066.43,4.35703,5100.91
3518.1,6,67.3036,15.9957,-2.6699,-3.06059,5066.68,4.26922,5101.13
3518.1,6,67.2888,15.7862,-2.693,-3.07513,5066.73,4.17686,5101.34
3518.2,6,67.2776,15.581,-2.73288,-3.0909,5066.86,4.08969,5101.54
3518.2,6,67.27,15.38,-2.78378,-3.10816,5067,3.99897,5101.75
3518.3,6,67.2661,15.1836,-2.80652,-3.12683,5067.05,3.90744,5101.94
3518.3,6,67.266,14.9915,-2.83625,3.13696,5067.31,3.81932,5102.13
3518.4,6,67.2699,14.8039,-2.8719,3.11557,5067.7,3.72975,5102.32
3518.4,6,67.2776,14.6209,-2.87379,3.09407,5067.74,3.64234,5102.5
3518.5,6,67.2892,14.4424,-2.85932,3.07073,5067.79,3.55602,5102.68
3518.5,6,67.3045,14.2685,-2.82712,3.04773,5067.89,3.47113,5102.86
3518.6,6,67.3235,14.0991,-2.76277,3.02458,5067.96,3.38781,5103.03
3518.6,6,67.3459,13.9342,-2.68704,3.00079,5068.13,3.30973,5103.19
3518.7,6,67.3714,13.7734,-2.59113,2.97792,5068.29,3.23824,5103.36
3518.7,6,67.4001,13.6168,-2.46024,2.95521,5068.31,3.16692,5103.52
3518.8,6,67.4314,13.464,-2.33222,2.93365,5068.39,3.10577,5103.67
3518.8,6,67.4653,13.3144,-2.25668,2.91417,5068.5,3.05352,5103.83
3518.9,6,67.5013,13.1679,-2.19258,2.89596,5068.62,3.00701,5103.98
3518.9,6,67.5392,13.0239,-2.09387,2.88113,5068.76,2.96843,5104.13
3519.0,6,67.5787,12.882,-2.04866,2.8667,5068.95,2.93997,5104.27
3519.0,6,67.6194,12.7417,-1.99646,2.85679,5069.01,2.91629,5104.42
3519.1,6,67.6612,12.6027,-1.92251,2.84786,5069.08,2.89973,5104.56
3519.1,6,67.7038,12.4643,-1.81061,2.8418,5069.19,2.89341,5104.71
3519.2,6,67.7469,12.3263,-1.68007,2.83806,5069.37,2.89251,5104.85
3519.2,6,67.7903,12.1881,-1.58955,2.83653,5069.56,2.89981,5105
3519.3,6,67.8338,12.0494,-1.5776,2.8383,5069.84,2.91011,5105.14
3519.3,6,67.8774,11.9098,-1.61876,2.84023,5069.99,2.92918,5105.29
3519.4,6,67.9208,11.7692,-1.68981,2.84247,5070.28,2.94734,5105.44
3519.4,6,67.9641,11.6276,-1.73246,2.84578,5070.4,2.96784,5105.58
3519.5,6,68.007,11.4849,-1.70208,2.85124,5070.51,2.98366,5105.73
3519.5,6,68.0495,11.3412,-1.62328,2.8551,5070.54,3.00109,5105.88
3519.6,6,68.0917,11.1966,-1.56861,2.85869,5070.85,3.01525,5106.03
3519.6,6,68.1336,11.0515,-1.67598,2.86147,5071.13,3.02227,5106.19
3519.7,6,68.1753,10.9061,-1.87945,2.86265,5071.28,3.02363,5106.34
3519.7,6,68.2166,10.7609,-2.01007,2.86452,5071.34,3.01893,5106.49
3519.8,6,68.2578,10.6161,-2.07073,2.86411,5071.49,3.00682,5106.64
3519.8,6,68.2989,10.4723,-2.05649,2.86293,5071.59,2.98554,5106.79
3519.9,6,68.34,10.3299,-1.98264,2.8602,5071.66,2.9562,5106.94
3519.9,6,68.381,10.1894,-1.92899,2.85661,5071.86,2.91671,5107.08
3520.0,6,68.4221,10.0513,-1.96786,2.85116,5071.98,2.86879,5107.23
3520.0,6,68.4632,9.91606,-2.04845,2.84462,5072.05,2.81367,5107.37
3520.1,6,68.5046,9.78405,-2.03266,2.83529,5072.3,2.75079,5107.51
3520.1,6,68.5462,9.65573,-2.02178,2.82604,5072.66,2.67961,5107.64
3520.2,6,68.588,9.53141,-1.9796,2.8143,5072.84,2.60389,5107.77
3520.2,6,68.6302,9.41138,-1.87215,2.80055,5072.92,2.52378,5107.9
3520.3,6,68.6726,9.29599,-1.73295,2.78545,5072.99,2.43681,5108.02
3520.3,6,68.7152,9.18542,-1.59962,2.76898,5073.09,2.34801,5108.14
3520.4,6,68.7581,9.07982,-1.51139,2.75119,5073.29,2.25655,5108.25
3520.4,6,68.8011,8.97933,-1.46174,2.73219,5073.37,2.16275,5108.36
3520.5,6,68.8443,8.88407,-1.44744,2.71097,5073.62,2.06748,5108.47
3520.5,6,68.8874,8.79416,-1.42389,2.68862,5073.94,1.96994,5108.57
3520.6,6,68.9304,8.70958,-1.36551,2.66436,5074.18,1.8743,5108.66
3520.6,6,68.9733,8.63036,-1.28357,2.63868,5074.26,1.7773,5108.75
3520.7,6,69.0159,8.55657,-1.17448,2.61095,5074.28,1.67939,5108.84
3520.7,6,69.0582,8.48828,-1.09332,2.57927,5074.35,1.58211,5108.92
3520.8,6,69.1002,8.42539,-1.06413,2.54482,5074.38,1.48792,5108.99
3520.8,6,69.1416,8.36788,-1.05331,2.50734,5074.39,1.39462,5109.06
3520.9,6,69.1826,8.31566,-1.03999,2.46455,5074.4,1.30646,5109.13
3520.9,6,69.223,8.26872,-1.03946,2.41828,5074.44,1.21725,5109.19
3521.0,6,69.263,8.22691,-1.0561,2.36603,5074.61,1.13593,5109.25
3521.0,6,69.3024,8.19018,-1.04661,2.3061,5074.83,1.05755,5109.3
3521.1,6,69.3415,8.15833,-1.02786,2.23812,5074.87,0.99034,5109.35
3521.1,6,69.3801,8.13123,-1.0291,2.16327,5074.94,0.928516,5109.4
3521.2,6,69.4184,8.10867,-1.04249,2.08167,5075.13,0.878111,5109.45
3521.2,6,69.4564,8.09039,-1.02626,1.99722,5075.27,0.833285,5109.49
3521.3,6,69.4942,8.07611,-0.965191,1.90856,5075.4,0.802482,5109.53
3521.3,6,69.5321,8.06568,-0.882607,1.81767,5075.49,0.779242,5109.57
3521.4,6,69.5699,8.05872,-0.817822,1.73142,5075.89,0.767323,5109.61
3521.4,6,69.6079,8.05481,-0.789723,1.65399,5076.47,0.763444,5109.65
3521.5,6,69.6462,8.05367,-0.789547,1.58357,5076.54,0.767275,5109.68
3521.5,6,69.6848,8.05496,-0.782852,1.52326,5076.63,0.776329,5109.72
3521.6,6,69.7239,8.0582,-0.757092,1.47716,5076.8,0.787446,5109.76
3521.6,6,69.7635,8.06301,-0.724827,1.44233,5076.96,0.801896,5109.8
3521.7,6,69.8038,8.06894,-0.680836,1.41934,5077.05,0.817155,5109.84
3521.7,6,69.8447,8.07558,-0.636158,1.40768,5077.11,0.833203,5109.88
3521.8,6,69.8864,8.08251,-0.616574,1.40627,5077.26,0.848247,5109.93
3521.8,6,69.9287,8.08927,-0.602684,1.41531,5077.33,0.862147,5109.97
3521.9,6,69.9719,8.09557,-0.595715,1.43003,5077.34,0.876283,5110.01
3521.9,6,70.0159,8.10107,-0.615723,1.45206,5077.36,0.888826,5110.06
3522.0,6,70.1061,8.10822,-0.673554,1.51744,5077.46,0.91347,5110.15
3522.1,6,70.1524,8.10942,-0.683766,1.55454,5077.5,0.929078,5110.19
3522.1,6,70.1993,8.10875,-0.686016,1.59558,5077.55,0.942062,5110.24
3522.2,6,70.2469,8.10602,-0.658722,1.63832,5077.63,0.957688,5110.29
3522.2,6,70.2951,8.10128,-0.604878,1.67912,5077.75,0.973111,5110.34
3522.3,6,70.3438,8.09444,-0.564146,1.7202,5077.81,0.988489,5110.39
3522.3,6,70.3932,8.08562,-0.554161,1.756,5077.87,1.00784,5110.44
3522.4,6,70.4429,8.075,-0.560335,1.78944,5077.93,1.02164,5110.49
3522.4,6,70.4931,8.06258,-0.562033,1.82098,5078,1.03755,5110.54
3522.5,6,70.5436,8.04853,-0.584728,1.84864,5078.05,1.052,5110.59
3522.5,6,70.5945,8.03305,-0.632694,1.87221,5078.06,1.06613,5110.64
3522.6,6,70.6457,8.01629,-0.685482,1.89162,5078.09,1.08084,5110.7
3522.6,6,70.6972,7.99853,-0.730881,1.90668,5078.12,1.09093,5110.75
3522.7,6,70.7489,7.97997,-0.802326,1.91797,5078.13,1.10148,5110.81
3522.7,6,70.8009,7.96083,-0.895847,1.92476,5078.15,1.11105,5110.86
3522.8,6,70.8532,7.94135,-0.970234,1.92779,5078.17,1.11849,5110.92
3522.8,6,70.9058,7.92168,-1.01942,1.92876,5078.19,1.12346,5110.98
3522.9,6,70.9587,7.90206,-1.04837,1.92503,5078.2,1.12971,5111.03
3522.9,6,71.0118,7.88261,-1.05725,1.91978,5078.22,1.13371,5111.09
3523.0,6,71.0654,7.86352,-1.04593,1.91062,5078.23,1.13873,5111.15
3523.0,6,71.1193,7.84494,-1.02522,1.90054,5078.24,1.14087,5111.2
3523.1,6,71.1736,7.82685,-1.00794,1.88929,5078.25,1.14396,5111.26
3523.1,6,71.2283,7.80949,-0.969673,1.87452,5078.28,1.15069,5111.32
3523.2,6,71.2835,7.7928,-0.905113,1.8604,5078.32,1.15433,5111.37
3523.2,6,71.3393,7.77704,-0.846783,1.84146,5078.37,1.16073,5111.43
3523.3,6,71.3955,7.76226,-0.801106,1.82286,5078.42,1.16536,5111.49
3523.3,6,71.4524,7.74851,-0.756771,1.80321,5078.44,1.1707,5111.55
3523.4,6,71.5099,7.73593,-0.711914,1.78037,5078.45,1.17843,5111.61
3523.4,6,71.5679,7.72461,-0.667542,1.75797,5078.47,1.18277,5111.67
3523.5,6,71.6262,7.71456,-0.631001,1.73612,5078.49,1.18158,5111.73
3523.5,6,71.6845,7.7059,-0.610516,1.7114,5078.52,1.17986,5111.78
3523.6,6,71.7431,7.69881,-0.611572,1.6851,5078.56,1.1808,5111.84
3523.6,6,71.8018,7.69323,-0.655502,1.65875,5078.58,1.17795,5111.9
3523.7,6,71.8604,7.68937,-0.716126,1.62864,5078.62,1.17292,5111.96
3523.7,6,71.9186,7.68742,-0.777752,1.5963,5078.76,1.16462,5112.02
3523.8,6,71.9765,7.68735,-0.841889,1.56399,5078.88,1.1542,5112.08
3523.8,6,72.0336,7.68929,-0.895565,1.52729,5078.96,1.13877,5112.13
3523.9,6,72.0898,7.69338,-0.930191,1.48844,5079.04,1.12105,5112.19
3523.9,6,72.1448,7.69953,-0.957615,1.44911,5079.15,1.10128,5112.25
3524.0,6,72.1983,7.70787,-0.971092,1.40501,5079.28,1.07801,5112.3
3524.0,6,72.2501,7.7184,-0.971985,1.35869,5079.46,1.05171,5112.35
3524.1,6,72.3001,7.73109,-0.94405,1.30906,5079.53,1.02268,5112.4
3524.1,6,72.348,7.74594,-0.904457,1.25682,5079.56,0.996596,5112.45
3524.2,6,72.3936,7.76291,-0.846028,1.20006,5079.7,0.965563,5112.5
3524.2,6,72.4368,7.78195,-0.784989,1.14127,5079.8,0.938522,5112.55
3524.3,6,72.4776,7.80295,-0.708779,1.08043,5079.83,0.912592,5112.6
3524.3,6,72.516,7.82587,-0.633423,1.01736,5079.94,0.889998,5112.64
3524.4,6,72.5521,7.85057,-0.563923,0.95506,5080.13,0.870651,5112.68
3524.4,6,72.5861,7.87702,-0.495562,0.893763,5080.2,0.857461,5112.73
3524.5,6,72.6181,7.90501,-0.456698,0.839747,5080.23,0.849357,5112.77
3524.5,6,72.6486,7.93435,-0.42651,0.791324,5080.31,0.844368,5112.81
3524.6,6,72.6777,7.96501,-0.385744,0.751188,5080.37,0.847776,5112.85
3524.6,6,72.7061,7.99684,-0.329661,0.721218,5080.44,0.855028,5112.9
3524.7,6,72.7342,8.02968,-0.230229,0.70352,5080.68,0.86707,5112.94
3524.7,6,72.7624,8.06336,-0.0991976,0.695048,5080.98,0.88252,5112.98
3524.8,6,72.7913,8.09781,0.0108526,0.70011,5081.18,0.905625,5113.03
3524.8,6,72.8213,8.13288,0.0895498,0.712256,5081.28,0.930176,5113.08
3524.9,6,72.8529,8.16847,0.140325,0.731501,5081.37,0.95986,5113.12
3524.9,6,72.8866,8.20448,0.202442,0.75851,5081.52,0.99427,5113.17
3525.0,6,72.9226,8.24078,0.273956,0.78903,5081.6,1.03249,5113.22
3525.0,6,72.9613,8.27737,0.319277,0.82026,5081.71,1.07495,5113.28
3525.1,6,73.0026,8.31417,0.344934,0.851376,5081.77,1.11856,5113.33
3525.1,6,73.0469,8.35116,0.362293,0.88137,5081.85,1.16397,5113.39
3525.2,6,73.0937,8.38827,0.394691,0.907051,5081.92,1.20607,5113.45
3525.2,6,73.1432,8.42558,0.429861,0.929593,5081.95,1.24869,5113.51
3525.3,6,73.1947,8.46292,0.450794,0.947972,5081.97,1.28122,5113.58
3525.3,6,73.248,8.50044,0.455284,0.960537,5081.99,1.31119,5113.64
3525.4,6,73.3027,8.53817,0.454016,0.967896,5082,1.33231,5113.71
3525.4,6,73.358,8.57601,0.458288,0.971248,5082.01,1.34255,5113.77
3525.5,6,73.4134,8.61413,0.450134,0.967095,5082.03,1.34527,5113.84
3525.5,6,73.4681,8.65252,0.425756,0.955876,5082.04,1.3338,5113.91
3525.6,6,73.5216,8.69119,0.404806,0.939796,5082.05,1.3134,5113.97
3525.6,6,73.5731,8.73033,0.363485,0.914032,5082.06,1.28625,5114.04
3525.7,6,73.6218,8.76988,0.295786,0.880888,5082.09,1.24594,5114.1
3525.7,6,73.6674,8.80979,0.212423,0.840647,5082.14,1.19969,5114.16
3525.8,6,73.7091,8.85011,0.122629,0.788808,5082.18,1.14713,5114.22
3525.8,6,73.7465,8.89082,0.0428255,0.72757,5082.21,1.09303,5114.28
3525.9,6,73.7792,8.93193,-0.0286505,0.652169,5082.25,1.03684,5114.33
3525.9,6,73.8069,8.97341,-0.0931017,0.56729,5082.29,0.985925,5114.38
3526.0,6,73.8293,9.01525,-0.13439,0.467208,5082.31,0.939116,5114.42
3526.0,6,73.8464,9.0574,-0.163737,0.356153,5082.32,0.900636,5114.47
3526.1,6,73.8579,9.09977,-0.195032,0.235096,5082.33,0.872543,5114.51
